path,split,domain,class_label,sampler_group
/home/DFDC_dataset/real/xcmrmucmvt.mp4,train,0,0,0
/home/DFDC_dataset/fake/bihqnanaoq.mp4,train,0,1,1
/home/DFDC_dataset/fake/kjbceqbnvt.mp4,train,0,1,1
/home/DFDC_dataset/fake/qwlgftdhqu.mp4,train,0,1,1
/home/DFDC_dataset/fake/aajrzgorsm.mp4,test,0,1,1
/home/DFDC_dataset/fake/yzwooljuve.mp4,train,0,1,1
/home/DFDC_dataset/fake/fumvmiowtu.mp4,train,0,1,1
/home/DFDC_dataset/real/xcqcjvdrse.mp4,train,0,0,0
/home/DFDC_dataset/fake/wwpnuahvkz.mp4,train,0,1,1
/home/DFDC_dataset/fake/ensqprppfp.mp4,val,0,1,1
/home/DFDC_dataset/fake/ggfbfcjhts.mp4,train,0,1,1
/home/DFDC_dataset/fake/txaxkqsifu.mp4,val,0,1,1
/home/DFDC_dataset/fake/qvegrhcewt.mp4,val,0,1,1
/home/DFDC_dataset/real/albqnixkfe.mp4,train,0,0,0
/home/DFDC_dataset/fake/lrauhhgxwv.mp4,val,0,1,1
/home/DFDC_dataset/fake/rdlttiglxq.mp4,train,0,1,1
/home/DFDC_dataset/real/ejnrxekehh.mp4,train,0,0,0
/home/DFDC_dataset/fake/vyaduokoci.mp4,train,0,1,1
/home/DFDC_dataset/fake/xyakwxwgtt.mp4,train,0,1,1
/home/DFDC_dataset/fake/uautjmprzo.mp4,train,0,1,1
/home/DFDC_dataset/real/akxomzlrls.mp4,train,0,0,0
/home/DFDC_dataset/fake/qusbywwrag.mp4,train,0,1,1
/home/DFDC_dataset/fake/wiaqeabrqx.mp4,val,0,1,1
/home/DFDC_dataset/fake/sgbavunqyt.mp4,train,0,1,1
/home/DFDC_dataset/fake/cgcdmklkqs.mp4,train,0,1,1
/home/DFDC_dataset/fake/zfjcatexut.mp4,train,0,1,1
/home/DFDC_dataset/fake/ujtyvmiwnl.mp4,train,0,1,1
/home/DFDC_dataset/real/pnwcqjdtld.mp4,train,0,0,0
/home/DFDC_dataset/real/fszstnqlle.mp4,train,0,0,0
/home/DFDC_dataset/real/pnpalkrznu.mp4,train,0,0,0
/home/DFDC_dataset/fake/lyffdrzfmv.mp4,test,0,1,1
/home/DFDC_dataset/fake/wejevgjzeg.mp4,train,0,1,1
/home/DFDC_dataset/fake/mpvzbdbvxb.mp4,train,0,1,1
/home/DFDC_dataset/fake/bjrddhjkuq.mp4,train,0,1,1
/home/DFDC_dataset/fake/tzykcbbgqp.mp4,train,0,1,1
/home/DFDC_dataset/real/ictedxrvpq.mp4,train,0,0,0
/home/DFDC_dataset/fake/ogwonjsnkv.mp4,train,0,1,1
/home/DFDC_dataset/fake/jakwmemyjj.mp4,train,0,1,1
/home/DFDC_dataset/fake/znrzzqhmhk.mp4,val,0,1,1
/home/DFDC_dataset/fake/uiqbshgcve.mp4,train,0,1,1
/home/DFDC_dataset/fake/nnoljmakba.mp4,train,0,1,1
/home/DFDC_dataset/fake/uehzaxtxgw.mp4,train,0,1,1
/home/DFDC_dataset/fake/iulafnjvng.mp4,train,0,1,1
/home/DFDC_dataset/fake/yqcfpwqlsl.mp4,train,0,1,1
/home/DFDC_dataset/real/hmpbhblarx.mp4,train,0,0,0
/home/DFDC_dataset/fake/lexwwbrzja.mp4,train,0,1,1
/home/DFDC_dataset/fake/dovwvzocwl.mp4,val,0,1,1
/home/DFDC_dataset/fake/akhbnmzfce.mp4,train,0,1,1
/home/DFDC_dataset/fake/anaohxgahc.mp4,train,0,1,1
/home/DFDC_dataset/real/eirqkmkeaz.mp4,train,0,0,0
/home/DFDC_dataset/fake/aybgrrbgef.mp4,train,0,1,1
/home/DFDC_dataset/fake/rcfakutvez.mp4,train,0,1,1
/home/DFDC_dataset/fake/vbhkjskcab.mp4,val,0,1,1
/home/DFDC_dataset/fake/namxrdtoua.mp4,train,0,1,1
/home/DFDC_dataset/fake/nutillbije.mp4,test,0,1,1
/home/DFDC_dataset/fake/gozlvmmrbg.mp4,train,0,1,1
/home/DFDC_dataset/fake/fdqvegjsrd.mp4,train,0,1,1
/home/DFDC_dataset/fake/vpaopizlcy.mp4,train,0,1,1
/home/DFDC_dataset/fake/zilsfbpqek.mp4,val,0,1,1
/home/DFDC_dataset/fake/glrkhgqmap.mp4,train,0,1,1
/home/DFDC_dataset/fake/vqwemmgbqx.mp4,train,0,1,1
/home/DFDC_dataset/fake/vslxlaujnq.mp4,train,0,1,1
/home/DFDC_dataset/fake/pdziklnxmv.mp4,train,0,1,1
/home/DFDC_dataset/fake/cyaovhndrs.mp4,val,0,1,1
/home/DFDC_dataset/fake/jzesseprpx.mp4,val,0,1,1
/home/DFDC_dataset/fake/zcqzyztiyg.mp4,train,0,1,1
/home/DFDC_dataset/fake/ybkdiyccgd.mp4,train,0,1,1
/home/DFDC_dataset/fake/jromfdsxtu.mp4,val,0,1,1
/home/DFDC_dataset/fake/bopfhrjolx.mp4,train,0,1,1
/home/DFDC_dataset/fake/ghlanypjyl.mp4,val,0,1,1
/home/DFDC_dataset/fake/wkqpshykfy.mp4,val,0,1,1
/home/DFDC_dataset/fake/lpftkgpphm.mp4,val,0,1,1
/home/DFDC_dataset/fake/oovixpmsci.mp4,train,0,1,1
/home/DFDC_dataset/fake/sttoxniflx.mp4,test,0,1,1
/home/DFDC_dataset/real/ggoodqnnlx.mp4,train,0,0,0
/home/DFDC_dataset/fake/wezdcdqokb.mp4,train,0,1,1
/home/DFDC_dataset/fake/izlzwaqpsw.mp4,train,0,1,1
/home/DFDC_dataset/fake/kkqmmvhsie.mp4,train,0,1,1
/home/DFDC_dataset/fake/oxivdwjxwd.mp4,train,0,1,1
/home/DFDC_dataset/fake/nyekuvmjba.mp4,val,0,1,1
/home/DFDC_dataset/fake/anxbbarnzx.mp4,test,0,1,1
/home/DFDC_dataset/fake/cnrofrairp.mp4,test,0,1,1
/home/DFDC_dataset/fake/gujkjbursj.mp4,train,0,1,1
/home/DFDC_dataset/fake/duskhvzdze.mp4,train,0,1,1
/home/DFDC_dataset/fake/hduhgvczlj.mp4,train,0,1,1
/home/DFDC_dataset/fake/ypkqzogujw.mp4,train,0,1,1
/home/DFDC_dataset/fake/gqaoszjmne.mp4,train,0,1,1
/home/DFDC_dataset/fake/lxgzsgdigx.mp4,train,0,1,1
/home/DFDC_dataset/real/wmqesoefak.mp4,train,0,0,0
/home/DFDC_dataset/fake/grkhvzlchv.mp4,train,0,1,1
/home/DFDC_dataset/fake/mvmhzxzham.mp4,train,0,1,1
/home/DFDC_dataset/fake/gpvellvmyj.mp4,train,0,1,1
/home/DFDC_dataset/fake/sitkcsewjn.mp4,val,0,1,1
/home/DFDC_dataset/fake/fufyqqbepn.mp4,train,0,1,1
/home/DFDC_dataset/fake/wufubdiuow.mp4,train,0,1,1
/home/DFDC_dataset/fake/rheivndyri.mp4,train,0,1,1
/home/DFDC_dataset/fake/zqazsixkvf.mp4,train,0,1,1
/home/DFDC_dataset/fake/visykaldyg.mp4,train,0,1,1
/home/DFDC_dataset/fake/cgctbyuvrj.mp4,train,0,1,1
/home/DFDC_dataset/fake/haowhariso.mp4,train,0,1,1
/home/DFDC_dataset/fake/krjgzlvlzt.mp4,train,0,1,1
/home/DFDC_dataset/fake/mlhuxixymc.mp4,train,0,1,1
/home/DFDC_dataset/real/vpgapvachm.mp4,test,0,0,0
/home/DFDC_dataset/fake/xgcnpdyack.mp4,train,0,1,1
/home/DFDC_dataset/fake/hhcapkusnr.mp4,test,0,1,1
/home/DFDC_dataset/fake/noiseliqqu.mp4,val,0,1,1
/home/DFDC_dataset/fake/nngphqdnot.mp4,test,0,1,1
/home/DFDC_dataset/fake/aqwveuizkr.mp4,train,0,1,1
/home/DFDC_dataset/fake/frzdydxhkz.mp4,train,0,1,1
/home/DFDC_dataset/fake/nlkhocvisb.mp4,train,0,1,1
/home/DFDC_dataset/fake/ujzqvtzbqx.mp4,train,0,1,1
/home/DFDC_dataset/real/ygxwrhaese.mp4,test,0,0,0
/home/DFDC_dataset/fake/bbyukepsyl.mp4,train,0,1,1
/home/DFDC_dataset/fake/cmxzobnpcz.mp4,val,0,1,1
/home/DFDC_dataset/fake/riciyrtwdh.mp4,train,0,1,1
/home/DFDC_dataset/fake/rdhcmvujqa.mp4,train,0,1,1
/home/DFDC_dataset/fake/nmdfzasfsy.mp4,train,0,1,1
/home/DFDC_dataset/fake/awoeujcxvp.mp4,train,0,1,1
/home/DFDC_dataset/fake/kftrvgwepy.mp4,train,0,1,1
/home/DFDC_dataset/fake/lgzxvrgiup.mp4,val,0,1,1
/home/DFDC_dataset/fake/bcbketsrwt.mp4,val,0,1,1
/home/DFDC_dataset/fake/zxgodrlflg.mp4,train,0,1,1
/home/DFDC_dataset/real/jcfhtypqnv.mp4,train,0,0,0
/home/DFDC_dataset/fake/awibecpxci.mp4,train,0,1,1
/home/DFDC_dataset/fake/rjweulggzf.mp4,train,0,1,1
/home/DFDC_dataset/fake/celahlsamd.mp4,train,0,1,1
/home/DFDC_dataset/fake/jsnooolihm.mp4,train,0,1,1
/home/DFDC_dataset/fake/jtbxxtflgn.mp4,train,0,1,1
/home/DFDC_dataset/real/twmrqnzndg.mp4,val,0,0,0
/home/DFDC_dataset/fake/ncykygpxiw.mp4,train,0,1,1
/home/DFDC_dataset/fake/igiyjzpykw.mp4,train,0,1,1
/home/DFDC_dataset/fake/cmjhohqldj.mp4,train,0,1,1
/home/DFDC_dataset/fake/ckdgxkevmq.mp4,train,0,1,1
/home/DFDC_dataset/fake/rtozywbglx.mp4,train,0,1,1
/home/DFDC_dataset/fake/gxvyijevam.mp4,val,0,1,1
/home/DFDC_dataset/fake/mqyuenkwzp.mp4,train,0,1,1
/home/DFDC_dataset/fake/welvauuxtk.mp4,train,0,1,1
/home/DFDC_dataset/fake/fqtytrgrwz.mp4,train,0,1,1
/home/DFDC_dataset/fake/vohguniokm.mp4,test,0,1,1
/home/DFDC_dataset/fake/kuzpeylqup.mp4,train,0,1,1
/home/DFDC_dataset/fake/mgwbfzhxjf.mp4,train,0,1,1
/home/DFDC_dataset/real/pkvcqzjsim.mp4,train,0,0,0
/home/DFDC_dataset/fake/pabourmqww.mp4,val,0,1,1
/home/DFDC_dataset/fake/shtoxstjna.mp4,train,0,1,1
/home/DFDC_dataset/fake/xqaracaoeg.mp4,train,0,1,1
/home/DFDC_dataset/fake/iempjnzdef.mp4,train,0,1,1
/home/DFDC_dataset/fake/mpcjoaipkb.mp4,train,0,1,1
/home/DFDC_dataset/fake/aubuzedwnr.mp4,train,0,1,1
/home/DFDC_dataset/fake/sgdakyticz.mp4,train,0,1,1
/home/DFDC_dataset/fake/ofjznjgeuk.mp4,train,0,1,1
/home/DFDC_dataset/fake/kpebjtxmqu.mp4,train,0,1,1
/home/DFDC_dataset/real/abyrwifdfe.mp4,train,0,0,0
/home/DFDC_dataset/real/mmfdbsospc.mp4,train,0,0,0
/home/DFDC_dataset/fake/oyzcbxqqty.mp4,train,0,1,1
/home/DFDC_dataset/fake/mceooocbap.mp4,train,0,1,1
/home/DFDC_dataset/fake/vrwpihsuwj.mp4,test,0,1,1
/home/DFDC_dataset/fake/aukxwgyuov.mp4,train,0,1,1
/home/DFDC_dataset/real/bbsabvrpih.mp4,train,0,0,0
/home/DFDC_dataset/fake/ipfymkbexs.mp4,val,0,1,1
/home/DFDC_dataset/fake/cjksrgccue.mp4,train,0,1,1
/home/DFDC_dataset/real/rjagsjwajb.mp4,train,0,0,0
/home/DFDC_dataset/fake/tojggkcaxc.mp4,train,0,1,1
/home/DFDC_dataset/fake/xjcoinhsdx.mp4,train,0,1,1
/home/DFDC_dataset/fake/paibvyjuwa.mp4,train,0,1,1
/home/DFDC_dataset/fake/ffliykeruq.mp4,train,0,1,1
/home/DFDC_dataset/fake/iwcndhervv.mp4,val,0,1,1
/home/DFDC_dataset/fake/ymhpvjycuo.mp4,val,0,1,1
/home/DFDC_dataset/fake/xefkfzevnl.mp4,train,0,1,1
/home/DFDC_dataset/fake/wafhfulyss.mp4,train,0,1,1
/home/DFDC_dataset/fake/tvtvuchjgp.mp4,test,0,1,1
/home/DFDC_dataset/fake/rczqfrjubn.mp4,test,0,1,1
/home/DFDC_dataset/fake/mklhprzocd.mp4,train,0,1,1
/home/DFDC_dataset/fake/cwktquxciy.mp4,test,0,1,1
/home/DFDC_dataset/fake/kprusfxear.mp4,train,0,1,1
/home/DFDC_dataset/fake/zvysdogzed.mp4,train,0,1,1
/home/DFDC_dataset/fake/atuizbpwqu.mp4,train,0,1,1
/home/DFDC_dataset/fake/xhdyshdiit.mp4,train,0,1,1
/home/DFDC_dataset/fake/besxmxaefx.mp4,train,0,1,1
/home/DFDC_dataset/fake/iexrwqdnmk.mp4,test,0,1,1
/home/DFDC_dataset/fake/dctbnichwl.mp4,test,0,1,1
/home/DFDC_dataset/fake/ldoimhjogx.mp4,train,0,1,1
/home/DFDC_dataset/fake/htvpaolyrq.mp4,test,0,1,1
/home/DFDC_dataset/fake/pdfqquvstp.mp4,train,0,1,1
/home/DFDC_dataset/fake/jhglcodeyo.mp4,val,0,1,1
/home/DFDC_dataset/fake/jucwjcziwo.mp4,test,0,1,1
/home/DFDC_dataset/fake/wtfxmkdcgn.mp4,train,0,1,1
/home/DFDC_dataset/fake/alfynijsqy.mp4,train,0,1,1
/home/DFDC_dataset/fake/setilpbdgz.mp4,train,0,1,1
/home/DFDC_dataset/fake/blmofumugf.mp4,val,0,1,1
/home/DFDC_dataset/real/jcjkirwykv.mp4,train,0,0,0
/home/DFDC_dataset/fake/ietpvbfmax.mp4,train,0,1,1
/home/DFDC_dataset/fake/bcitfzbsnt.mp4,train,0,1,1
/home/DFDC_dataset/fake/tkbrgsauba.mp4,train,0,1,1
/home/DFDC_dataset/fake/esamseoyej.mp4,val,0,1,1
/home/DFDC_dataset/fake/yeojpeeybf.mp4,val,0,1,1
/home/DFDC_dataset/fake/rmetbovdtp.mp4,train,0,1,1
/home/DFDC_dataset/fake/pikfmmiacs.mp4,train,0,1,1
/home/DFDC_dataset/real/qsffbtclsl.mp4,train,0,0,0
/home/DFDC_dataset/real/rpqmboxhri.mp4,train,0,0,0
/home/DFDC_dataset/real/tneevrdiwb.mp4,val,0,0,0
/home/DFDC_dataset/fake/pefzusozao.mp4,train,0,1,1
/home/DFDC_dataset/fake/jplqtoziaz.mp4,train,0,1,1
/home/DFDC_dataset/fake/duqnldogpg.mp4,train,0,1,1
/home/DFDC_dataset/fake/kljsndnejv.mp4,train,0,1,1
/home/DFDC_dataset/fake/swxjlfbaxd.mp4,train,0,1,1
/home/DFDC_dataset/fake/fzfeepnhca.mp4,train,0,1,1
/home/DFDC_dataset/fake/lxvyftfqjs.mp4,train,0,1,1
/home/DFDC_dataset/fake/jiejvvjhzh.mp4,train,0,1,1
/home/DFDC_dataset/fake/tgepzyrrkm.mp4,test,0,1,1
/home/DFDC_dataset/fake/bfwsibszqq.mp4,train,0,1,1
/home/DFDC_dataset/fake/wqdsoohrwu.mp4,train,0,1,1
/home/DFDC_dataset/fake/mtwwhqlmvl.mp4,test,0,1,1
/home/DFDC_dataset/fake/wnamymdwzg.mp4,train,0,1,1
/home/DFDC_dataset/fake/sevcmzjyvo.mp4,test,0,1,1
/home/DFDC_dataset/fake/japswojfhl.mp4,train,0,1,1
/home/DFDC_dataset/fake/nasnfyedny.mp4,val,0,1,1
/home/DFDC_dataset/fake/lkomcvfnsn.mp4,test,0,1,1
/home/DFDC_dataset/fake/evcvnfldgv.mp4,train,0,1,1
/home/DFDC_dataset/fake/njnswmorjb.mp4,val,0,1,1
/home/DFDC_dataset/fake/xclxmddvoz.mp4,train,0,1,1
/home/DFDC_dataset/fake/yccwrnmltz.mp4,train,0,1,1
/home/DFDC_dataset/fake/npenlyxzfv.mp4,train,0,1,1
/home/DFDC_dataset/fake/gzacwawsuj.mp4,train,0,1,1
/home/DFDC_dataset/real/sswhprisha.mp4,train,0,0,0
/home/DFDC_dataset/fake/jerlmkdkxp.mp4,train,0,1,1
/home/DFDC_dataset/real/ktnaytdfst.mp4,train,0,0,0
/home/DFDC_dataset/fake/wzzxqkjfnh.mp4,train,0,1,1
/home/DFDC_dataset/fake/vqqqcjoscl.mp4,train,0,1,1
/home/DFDC_dataset/fake/mirupkdioz.mp4,train,0,1,1
/home/DFDC_dataset/fake/xyqwihcnbx.mp4,val,0,1,1
/home/DFDC_dataset/fake/vvkfmqwpcr.mp4,train,0,1,1
/home/DFDC_dataset/real/fokzwocift.mp4,train,0,0,0
/home/DFDC_dataset/fake/enpdzuwrqu.mp4,train,0,1,1
/home/DFDC_dataset/fake/zhbbbsbwdx.mp4,train,0,1,1
/home/DFDC_dataset/real/htgyfaawpd.mp4,train,0,0,0
/home/DFDC_dataset/fake/kqthjhutfw.mp4,train,0,1,1
/home/DFDC_dataset/fake/tmjqjcvewp.mp4,train,0,1,1
/home/DFDC_dataset/fake/noqgfzallu.mp4,train,0,1,1
/home/DFDC_dataset/fake/pozwpvqqlf.mp4,train,0,1,1
/home/DFDC_dataset/fake/hrddukmlxq.mp4,train,0,1,1
/home/DFDC_dataset/fake/ldorvcvtms.mp4,train,0,1,1
/home/DFDC_dataset/real/nlixkyvunj.mp4,val,0,0,0
/home/DFDC_dataset/fake/rwgebfwvkr.mp4,train,0,1,1
/home/DFDC_dataset/fake/nxykzwlgdk.mp4,train,0,1,1
/home/DFDC_dataset/fake/fzbavlznym.mp4,train,0,1,1
/home/DFDC_dataset/fake/bgbompfabg.mp4,train,0,1,1
/home/DFDC_dataset/fake/kbirhirmkd.mp4,train,0,1,1
/home/DFDC_dataset/fake/shfhlufwvb.mp4,train,0,1,1
/home/DFDC_dataset/fake/miyhawycjt.mp4,train,0,1,1
/home/DFDC_dataset/fake/fjdgazeuqw.mp4,train,0,1,1
/home/DFDC_dataset/fake/ovmzjlhffk.mp4,train,0,1,1
/home/DFDC_dataset/fake/bhpgxnitwb.mp4,train,0,1,1
/home/DFDC_dataset/fake/jgxfifwlmx.mp4,train,0,1,1
/home/DFDC_dataset/fake/rwspftbusa.mp4,train,0,1,1
/home/DFDC_dataset/fake/boufcmguqp.mp4,train,0,1,1
/home/DFDC_dataset/fake/znozrqyqho.mp4,train,0,1,1
/home/DFDC_dataset/real/gislivuscz.mp4,val,0,0,0
/home/DFDC_dataset/real/rjltfcozac.mp4,train,0,0,0
/home/DFDC_dataset/fake/fedbbtejfu.mp4,train,0,1,1
/home/DFDC_dataset/fake/mdpdfgiekp.mp4,val,0,1,1
/home/DFDC_dataset/real/fbxnmuhsum.mp4,train,0,0,0
/home/DFDC_dataset/fake/hljmtyrbca.mp4,train,0,1,1
/home/DFDC_dataset/fake/ajnsgdlbjk.mp4,val,0,1,1
/home/DFDC_dataset/fake/jsanjrgufc.mp4,val,0,1,1
/home/DFDC_dataset/fake/zxcoqdeopw.mp4,train,0,1,1
/home/DFDC_dataset/fake/pfeydnthnw.mp4,val,0,1,1
/home/DFDC_dataset/fake/xbkitkttqe.mp4,train,0,1,1
/home/DFDC_dataset/fake/eexezlsjtr.mp4,train,0,1,1
/home/DFDC_dataset/fake/kaqdptlbfx.mp4,val,0,1,1
/home/DFDC_dataset/fake/ttpyorjpem.mp4,train,0,1,1
/home/DFDC_dataset/fake/uonuzvcmhh.mp4,train,0,1,1
/home/DFDC_dataset/fake/uzpyaiqxwl.mp4,val,0,1,1
/home/DFDC_dataset/fake/cctzssgnxc.mp4,train,0,1,1
/home/DFDC_dataset/fake/ouyqvtliyj.mp4,train,0,1,1
/home/DFDC_dataset/fake/leifirzfiu.mp4,train,0,1,1
/home/DFDC_dataset/fake/qccdzhepbo.mp4,train,0,1,1
/home/DFDC_dataset/fake/bavuczkuwv.mp4,train,0,1,1
/home/DFDC_dataset/fake/icascjuftz.mp4,train,0,1,1
/home/DFDC_dataset/fake/ppznjjsfrs.mp4,train,0,1,1
/home/DFDC_dataset/fake/gdtsrugtyb.mp4,train,0,1,1
/home/DFDC_dataset/fake/zvwdlvvlff.mp4,train,0,1,1
/home/DFDC_dataset/fake/ebfapqiklf.mp4,train,0,1,1
/home/DFDC_dataset/fake/ylxeiuviiz.mp4,val,0,1,1
/home/DFDC_dataset/fake/iqsfvftycm.mp4,train,0,1,1
/home/DFDC_dataset/fake/hbzehecsma.mp4,train,0,1,1
/home/DFDC_dataset/fake/zlwczlpayj.mp4,train,0,1,1
/home/DFDC_dataset/fake/zjijfdkjxm.mp4,train,0,1,1
/home/DFDC_dataset/fake/jkydygqjuv.mp4,train,0,1,1
/home/DFDC_dataset/fake/ueckxmmefk.mp4,val,0,1,1
/home/DFDC_dataset/fake/uezyltahpe.mp4,train,0,1,1
/home/DFDC_dataset/fake/syzwnmstao.mp4,train,0,1,1
/home/DFDC_dataset/fake/xxqclifhxq.mp4,train,0,1,1
/home/DFDC_dataset/real/qdtdrgztgu.mp4,train,0,0,0
/home/DFDC_dataset/fake/jytyijewbu.mp4,test,0,1,1
/home/DFDC_dataset/fake/fhodnvppkz.mp4,train,0,1,1
/home/DFDC_dataset/fake/posdcejefv.mp4,train,0,1,1
/home/DFDC_dataset/fake/yqhjvukvkh.mp4,train,0,1,1
/home/DFDC_dataset/fake/zsurddprmz.mp4,train,0,1,1
/home/DFDC_dataset/fake/jfeepwized.mp4,train,0,1,1
/home/DFDC_dataset/fake/etvbtqeegd.mp4,train,0,1,1
/home/DFDC_dataset/fake/bhbzzmnpht.mp4,train,0,1,1
/home/DFDC_dataset/fake/lykzwaudqq.mp4,test,0,1,1
/home/DFDC_dataset/fake/mzqegfmtlc.mp4,train,0,1,1
/home/DFDC_dataset/fake/xivovgwyhq.mp4,train,0,1,1
/home/DFDC_dataset/fake/noivkhdmqh.mp4,train,0,1,1
/home/DFDC_dataset/fake/addeinoouo.mp4,train,0,1,1
/home/DFDC_dataset/fake/nvrjjxjduw.mp4,train,0,1,1
/home/DFDC_dataset/fake/udflcpvawb.mp4,train,0,1,1
/home/DFDC_dataset/real/bteafrnibw.mp4,train,0,0,0
/home/DFDC_dataset/fake/ngkllonpkt.mp4,train,0,1,1
/home/DFDC_dataset/real/rteyekiwdy.mp4,train,0,0,0
/home/DFDC_dataset/fake/bhrzhsebbm.mp4,train,0,1,1
/home/DFDC_dataset/fake/iwcckkoakx.mp4,train,0,1,1
/home/DFDC_dataset/fake/grgofxtgsw.mp4,train,0,1,1
/home/DFDC_dataset/fake/vwgrapvvsc.mp4,test,0,1,1
/home/DFDC_dataset/fake/wadmizqokh.mp4,train,0,1,1
/home/DFDC_dataset/fake/nghzbiizbo.mp4,train,0,1,1
/home/DFDC_dataset/fake/kfyfoyvitx.mp4,train,0,1,1
/home/DFDC_dataset/fake/urdywvhxdm.mp4,val,0,1,1
/home/DFDC_dataset/real/cdighgiscm.mp4,train,0,0,0
/home/DFDC_dataset/fake/snhctdwvbo.mp4,train,0,1,1
/home/DFDC_dataset/fake/hloxpvfccm.mp4,train,0,1,1
/home/DFDC_dataset/fake/duoazqwwlz.mp4,train,0,1,1
/home/DFDC_dataset/fake/wuibwvbtfd.mp4,train,0,1,1
/home/DFDC_dataset/fake/blmqnkxzae.mp4,train,0,1,1
/home/DFDC_dataset/fake/vddmkkcejx.mp4,train,0,1,1
/home/DFDC_dataset/fake/arijyrjuzh.mp4,test,0,1,1
/home/DFDC_dataset/fake/wpmdttgpex.mp4,train,0,1,1
/home/DFDC_dataset/fake/twvrkhrcso.mp4,train,0,1,1
/home/DFDC_dataset/fake/tewbmkvadt.mp4,test,0,1,1
/home/DFDC_dataset/fake/gouqgigfec.mp4,train,0,1,1
/home/DFDC_dataset/fake/lscfknafba.mp4,train,0,1,1
/home/DFDC_dataset/fake/qivywlsyud.mp4,val,0,1,1
/home/DFDC_dataset/fake/djikebdqdz.mp4,train,0,1,1
/home/DFDC_dataset/fake/chdjlglrkb.mp4,train,0,1,1
/home/DFDC_dataset/fake/jlbtukzmyh.mp4,train,0,1,1
/home/DFDC_dataset/fake/rqqhwoptep.mp4,test,0,1,1
/home/DFDC_dataset/fake/xddnhgeuch.mp4,train,0,1,1
/home/DFDC_dataset/real/kiroxdavqf.mp4,train,0,0,0
/home/DFDC_dataset/fake/xmjrjpauyh.mp4,train,0,1,1
/home/DFDC_dataset/fake/bsljqykhwa.mp4,train,0,1,1
/home/DFDC_dataset/fake/jrfzwcudmu.mp4,train,0,1,1
/home/DFDC_dataset/fake/hnkeolkhks.mp4,train,0,1,1
/home/DFDC_dataset/fake/yhisywlzwr.mp4,val,0,1,1
/home/DFDC_dataset/real/omgkxzclff.mp4,train,0,0,0
/home/DFDC_dataset/fake/ludehllvez.mp4,val,0,1,1
/home/DFDC_dataset/fake/waxiuhpvjr.mp4,train,0,1,1
/home/DFDC_dataset/fake/btnwgrtgsv.mp4,train,0,1,1
/home/DFDC_dataset/real/iyewtthlmb.mp4,test,0,0,0
/home/DFDC_dataset/fake/bskrcrgnpu.mp4,train,0,1,1
/home/DFDC_dataset/real/pgnlzgbcxo.mp4,train,0,0,0
/home/DFDC_dataset/fake/kgzcddojzo.mp4,train,0,1,1
/home/DFDC_dataset/fake/tvrnrgphyj.mp4,train,0,1,1
/home/DFDC_dataset/fake/cgzwteqzur.mp4,train,0,1,1
/home/DFDC_dataset/fake/lbchwcyxix.mp4,train,0,1,1
/home/DFDC_dataset/real/aktpkfrkkg.mp4,train,0,0,0
/home/DFDC_dataset/real/zhizsrrjcn.mp4,train,0,0,0
/home/DFDC_dataset/fake/dlyjnyshxu.mp4,train,0,1,1
/home/DFDC_dataset/fake/pgckoxvxvd.mp4,train,0,1,1
/home/DFDC_dataset/fake/qvluvtwhds.mp4,train,0,1,1
/home/DFDC_dataset/fake/kelgughqjl.mp4,train,0,1,1
/home/DFDC_dataset/fake/oxbbqrgezj.mp4,test,0,1,1
/home/DFDC_dataset/fake/fpucwtjbuy.mp4,val,0,1,1
/home/DFDC_dataset/fake/wshnseesqc.mp4,train,0,1,1
/home/DFDC_dataset/fake/cccjldvlys.mp4,train,0,1,1
/home/DFDC_dataset/fake/vqbjqrrzib.mp4,train,0,1,1
/home/DFDC_dataset/fake/eujzsbivpj.mp4,train,0,1,1
/home/DFDC_dataset/fake/gwyoyccafj.mp4,train,0,1,1
/home/DFDC_dataset/fake/gwokxqgiyr.mp4,train,0,1,1
/home/DFDC_dataset/fake/fwciyecawr.mp4,train,0,1,1
/home/DFDC_dataset/fake/gvjmqqijof.mp4,train,0,1,1
/home/DFDC_dataset/fake/oefxacxmvl.mp4,train,0,1,1
/home/DFDC_dataset/fake/jaqkoaifol.mp4,val,0,1,1
/home/DFDC_dataset/fake/xoousvrlyn.mp4,train,0,1,1
/home/DFDC_dataset/fake/xsotnvclnm.mp4,train,0,1,1
/home/DFDC_dataset/fake/ndzgunchdr.mp4,train,0,1,1
/home/DFDC_dataset/fake/cenjnnpwnw.mp4,train,0,1,1
/home/DFDC_dataset/fake/ubwpzmleuc.mp4,train,0,1,1
/home/DFDC_dataset/real/ltqyzztasy.mp4,train,0,0,0
/home/DFDC_dataset/fake/vnnvivdxfc.mp4,train,0,1,1
/home/DFDC_dataset/real/hgsntvpycd.mp4,train,0,0,0
/home/DFDC_dataset/fake/ckydirciav.mp4,train,0,1,1
/home/DFDC_dataset/fake/likanfmhkm.mp4,train,0,1,1
/home/DFDC_dataset/fake/qxwuqsefki.mp4,train,0,1,1
/home/DFDC_dataset/fake/ijwrpomqbb.mp4,train,0,1,1
/home/DFDC_dataset/real/lzvnmpzfhw.mp4,train,0,0,0
/home/DFDC_dataset/fake/uzxfdqtdyn.mp4,train,0,1,1
/home/DFDC_dataset/fake/baonduohkn.mp4,test,0,1,1
/home/DFDC_dataset/fake/bgpobwqwmr.mp4,train,0,1,1
